customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_squared,tenure_sqrt,tenure_log,tenure_group,tenure^2,SeniorCitizen_zscore,tenure_zscore,MonthlyCharges_zscore,tenure_squared_zscore,tenure_sqrt_zscore,tenure_log_zscore,tenure^2_zscore
0380-ZCSBI,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.0,198.7,No,100,3.1622776601683795,2.3978952727983707,0-1yr,100.0,-0.43988526114243554,-0.9108966365011734,-1.487591306027031,-0.8656081971208431,-0.7832574530729572,-0.5529832709087674,-0.8656081971208431
7145-FEJWU,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.3,1275.65,No,144,3.4641016151377544,2.5649493574615367,0-1yr,144.0,-0.43988526114243554,-0.829461690945477,1.3472331036129788,-0.8410515203259736,-0.6621679003070101,-0.40841152353522014,-0.8410515203259736
6463-MVYRY,Female,1,No,No,57,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),69.85,4003,No,3249,7.54983443527075,4.060443010546419,4-6yr,3249.0,2.2729973082324975,1.0028245840576924,0.16910267780127466,0.8918685125847099,0.9769980829273426,0.8858168160379842,0.8918685125847099
3969-JQABI,Female,0,Yes,No,58,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),65.25,3791.6,No,3364,7.615773105863909,4.07753744390572,4-6yr,3364.0,-0.43988526114243554,1.0435420568355407,0.016228207879304804,0.9560507360258463,1.0034521930158438,0.900610660235795,0.9560507360258463
9624-EGDEQ,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.8,813.3,No,1369,6.082762530298219,3.6375861597263857,2-4yr,1369.0,-0.43988526114243554,0.18847512850072828,-1.4942380221105949,-0.15737131410517252,0.38841961550041115,0.5198685428473501,-0.15737131410517252
1051-EQPZR,Female,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,780.25,No,1936,6.6332495807108,3.8066624897703196,2-4yr,1936.0,-0.43988526114243554,0.47349743794566573,-1.5008847381941588,0.1590749527741697,0.6092709748455246,0.666190379414497,0.1590749527741697
5849-ASHZJ,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,552.9,No,729,5.196152422706632,3.332204510175204,2-4yr,729.0,-0.43988526114243554,-0.2186995992777538,-1.4859296270061402,-0.5145593402123666,0.032718155631438935,0.25558551869711693,-0.5145593402123666
5780-INQIK,Female,0,No,No,8,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,49.4,408.25,No,64,2.8284271247461903,2.1972245773362196,0-1yr,64.0,-0.43988526114243554,-0.9923315820568698,-0.5105240417431355,-0.8857000235893728,-0.9171958345677156,-0.726647465640217,-0.8857000235893728
7576-OYWBN,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,231.8,Yes,9,1.7320508075688772,1.3862943611198906,0-1yr,9.0,2.2729973082324975,-1.1959189459461108,0.3751508763917561,-0.9163958695829598,-1.3570539562454589,-1.4284417294128826,-0.9163958695829598
4526-ZJJTM,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),88.4,2191.15,No,625,5.0,3.258096538021482,2-4yr,625.0,2.2729973082324975,-0.3001345448334502,0.7855855945518282,-0.5726023944547856,-0.04597675492300373,0.19145108552730625,-0.5726023944547856
8384-FZBJK,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,5611.7,No,3249,7.54983443527075,4.060443010546419,4-6yr,3249.0,-0.43988526114243554,1.0028245840576924,1.1910352756492266,0.8918685125847099,0.9769980829273426,0.8858168160379842,0.8918685125847099
3750-RNQKR,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,246.25,No,144,3.4641016151377544,2.5649493574615367,0-1yr,144.0,-0.43988526114243554,-0.829461690945477,-1.5058697752568315,-0.8410515203259736,-0.6621679003070101,-0.40841152353522014,-0.8410515203259736
0962-CQPWQ,Female,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.3,1296.15,No,3844,7.874007874011811,4.143134726391533,4-6yr,3844.0,-0.43988526114243554,1.2064119479469335,-1.4776212319016853,1.223941755606242,1.10705408434624,0.9573797824697823,1.223941755606242
3096-YXENJ,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.65,7082.85,No,4225,8.06225774829855,4.189654742026425,4-6yr,4225.0,-0.43988526114243554,1.328564366280478,1.425332017594855,1.4365802523981808,1.1825785505468762,0.9976390791026175,1.4365802523981808
1265-BCFEO,Female,0,Yes,No,71,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.45,5662.25,No,5041,8.426149773176359,4.276666119016055,4-6yr,5041.0,-0.43988526114243554,1.5728692029475673,0.5213786302301624,1.8919949856848532,1.3285693568499077,1.0729403615473618,1.8919949856848532
5837-LXSDN,Female,0,Yes,Yes,21,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),58.85,1215.45,No,441,4.58257569495584,3.091042453358316,1-2yr,441.0,-0.43988526114243554,-0.46300443594484303,-0.19646670679474043,-0.6752939519606038,-0.21344431864425428,0.04687933815375898,-0.6752939519606038
5945-AZYHT,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,109.6,7854.15,No,5041,8.426149773176359,4.276666119016055,4-6yr,5041.0,-0.43988526114243554,1.5728692029475673,1.4901374994096028,1.8919949856848532,1.3285693568499077,1.0729403615473618,1.8919949856848532
8325-QRPZR,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.15,525,No,49,2.6457513110645907,2.0794415416798357,0-1yr,49.0,-0.43988526114243554,-1.033049054834718,0.3452406540157188,-0.8940716179512602,-0.9904840286148211,-0.8285791203503564,-0.8940716179512602
6384-VMJHP,Female,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),73.0,5265.2,No,5184,8.48528137423857,4.290459441148391,4-6yr,5184.0,-0.43988526114243554,1.6135866757254156,0.2737884561174065,1.9718041852681794,1.3522925206646685,1.0848773619911327,1.9718041852681794
2262-SLNVK,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.1,70.1,No,1,1.0,0.6931471805599453,0-1yr,1.0,-0.43988526114243554,-1.2773538915018072,0.17741107290572955,-0.9208607199092997,-1.6507473607317271,-2.028304338475409,-0.9208607199092997
7730-CLDSV,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),98.65,7129.45,No,5184,8.48528137423857,4.290459441148391,4-6yr,5184.0,-0.43988526114243554,1.6135866757254156,1.1262297938344787,1.9718041852681794,1.3522925206646685,1.0848773619911327,1.9718041852681794
1135-HIORI,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.45,7266.95,No,4096,8.0,4.174387269895637,4-6yr,4096.0,-0.43988526114243554,1.28784689350263,1.5516196231825692,1.3645845408859496,1.1576011994335387,0.9844263215194939,1.3645845408859496
0164-APGRB,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114.9,8496.7,No,5184,8.48528137423857,4.290459441148391,4-6yr,5184.0,-0.43988526114243554,1.6135866757254156,1.666275475624047,1.9718041852681794,1.3522925206646685,1.0848773619911327,1.9718041852681794
6481-ESCNL,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.55,2878.75,No,841,5.385164807134504,3.4011973816621555,2-4yr,841.0,-0.43988526114243554,-0.13726465372205737,1.1893735966283356,-0.4520514356436076,0.10854853529735568,0.3152932475281645,-0.4520514356436076
1790-NESIO,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.4,261.3,No,169,3.605551275463989,2.6390573296152584,1-2yr,169.0,-0.43988526114243554,-0.7887442181676287,-1.474297873859903,-0.8270988630561613,-0.6054193360337177,-0.34427709036540943,-0.8270988630561613
1550-EENBN,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,104.35,3205.6,No,961,5.5677643628300215,3.4657359027997265,2-4yr,961.0,-0.43988526114243554,-0.055829708166360965,1.31566120221605,-0.3850786807485087,0.1818061352008306,0.37114609777469637,-0.3850786807485087
5539-TMZLF,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.75,69.75,Yes,1,1.0,0.6931471805599453,0-1yr,1.0,2.2729973082324975,-1.2773538915018072,0.1657793197594929,-0.9208607199092997,-1.6507473607317271,-2.028304338475409,-0.9208607199092997
4323-SADQS,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,34.5,279.25,Yes,49,2.6457513110645907,2.0794415416798357,0-1yr,49.0,-0.43988526114243554,-1.033049054834718,-1.005704389968647,-0.8940716179512602,-0.9904840286148211,-0.8285791203503564,-0.8940716179512602
4446-BZKHU,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.55,6281.45,Yes,3721,7.810249675906654,4.127134385045092,4-6yr,3721.0,-0.43988526114243554,1.1656944751690852,1.3555414987174337,1.1552946818387655,1.0814747637966187,0.9435327860812036,1.1552946818387655
5202-IVJNU,Female,0,No,Yes,39,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),30.1,1131.3,Yes,1521,6.244997998398398,3.6888794541139363,2-4yr,1521.0,-0.43988526114243554,0.2699100740564247,-1.151932143807053,-0.07253915790471395,0.4535072931071077,0.564258724704358,-0.07253915790471395
5976-JCJRH,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,738.2,Yes,100,3.1622776601683795,2.3978952727983707,0-1yr,100.0,-0.43988526114243554,-0.9108966365011734,0.18405778898929356,-0.8656081971208431,-0.7832574530729572,-0.5529832709087674,-0.8656081971208431
8198-RKSZG,Female,0,Yes,Yes,14,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),80.45,1137.05,No,196,3.7416573867739413,2.70805020110221,1-2yr,196.0,-0.43988526114243554,-0.7480267453897805,0.5213786302301624,-0.8120299932047641,-0.5508145643584322,-0.28456936153436185,-0.8120299932047641
0137-OCGAB,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.2,80.2,Yes,1,1.0,0.6931471805599453,0-1yr,1.0,-0.43988526114243554,-1.2773538915018072,0.5130702351257076,-0.9208607199092997,-1.6507473607317271,-2.028304338475409,-0.9208607199092997
3351-NQLDI,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),94.35,6341.45,Yes,4489,8.18535277187245,4.219507705176107,4-6yr,4489.0,-0.43988526114243554,1.4099993118361744,0.9833253980378542,1.5839203131673985,1.2319633694350582,1.023474394985673,1.5839203131673985
9297-EONCV,Female,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.35,6697.2,No,5184,8.48528137423857,4.290459441148391,4-6yr,5184.0,-0.43988526114243554,1.6135866757254156,0.8836246567843955,1.9718041852681794,1.3522925206646685,1.0848773619911327,1.9718041852681794
7593-JNWRU,Male,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.6,260.8,Yes,36,2.449489742783178,1.9459101490553132,0-1yr,36.0,-0.43988526114243554,-1.073766527612566,-0.6700452277486694,-0.9013269997315626,-1.0692227275718043,-0.9441396994279356,-0.9013269997315626
4588-YBNIB,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,19.6,Yes,1,1.0,0.6931471805599453,0-1yr,1.0,-0.43988526114243554,-1.2773538915018072,-1.5008847381941588,-0.9208607199092997,-1.6507473607317271,-2.028304338475409,-0.9208607199092997
1069-QJOEE,Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.9,505.45,No,625,5.0,3.258096538021482,2-4yr,625.0,-0.43988526114243554,-0.3001345448334502,-1.490914664068813,-0.5726023944547856,-0.04597675492300373,0.19145108552730625,-0.5726023944547856
3336-JORSO,Female,1,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.45,3655.45,Yes,1089,5.744562646538029,3.5263605246161616,2-4yr,1089.0,2.2729973082324975,0.025605237389335452,1.5183860427647498,-0.31364107552706993,0.2527363074138409,0.4236117859231467,-0.31364107552706993
7799-DSEWS,Male,0,No,No,18,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,68.35,1299.8,No,324,4.242640687119285,2.9444389791664403,1-2yr,324.0,-0.43988526114243554,-0.5851568542783877,0.1192523071745453,-0.7405923879833253,-0.34982374575961966,-0.07999406621517634,-0.7405923879833253
8766-PAFNE,Male,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.1,5564.85,No,5041,8.426149773176359,4.276666119016055,4-6yr,5041.0,-0.43988526114243554,1.5728692029475673,0.47651329666610576,1.8919949856848532,1.3285693568499077,1.0729403615473618,1.8919949856848532
5315-CKEQK,Male,1,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,51.0,1381.8,No,784,5.291502622129181,3.367295829986474,2-4yr,784.0,2.2729973082324975,-0.17798212649990558,-0.45735031307462415,-0.48386349421877956,0.07097195495426573,0.28595420697545826,-0.48386349421877956
3130-ICDUP,Female,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),80.55,188.1,No,4,1.4142135623730951,1.0986122886681098,0-1yr,4.0,-0.43988526114243554,-1.236636418723959,0.5247019882719443,-0.9191864010369223,-1.4845679233758118,-1.6774072065890762,-0.9191864010369223
0820-FNRNX,Male,0,Yes,Yes,17,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,66.7,1077.05,No,289,4.123105625617661,2.8903717578961645,1-2yr,289.0,-0.43988526114243554,-0.6258743270562359,0.06441689948514329,-0.7601261081610624,-0.3977803340249558,-0.12678485657769104,-0.7601261081610624
0880-FVFWF,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.4,4922.4,No,3136,7.483314773547883,4.04305126783455,4-6yr,3136.0,-0.43988526114243554,0.9621071112798443,0.719118433716189,0.8288025017251585,0.9503108834670433,0.8707656747336829,0.8288025017251585
4611-ANLQC,Female,0,Yes,No,60,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,50.05,2911.5,No,3600,7.745966692414834,4.110873864173311,4-6yr,3600.0,-0.43988526114243554,1.124977002391237,-0.4889222144715528,1.0877638206528741,1.0556849032062787,0.9294606254370787,1.0877638206528741
4213-HKBJO,Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.7,826.1,No,1089,5.744562646538029,3.5263605246161616,2-4yr,1089.0,-0.43988526114243554,0.025605237389335452,-1.2981598976454594,-0.31364107552706993,0.2527363074138409,0.4236117859231467,-0.31364107552706993
2792-LSHWX,Female,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,83.4,83.4,No,1,1.0,0.6931471805599453,0-1yr,1.0,-0.43988526114243554,-1.2773538915018072,0.6194176924627303,-0.9208607199092997,-1.6507473607317271,-2.028304338475409,-0.9208607199092997
5028-GZLDO,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.7,140.7,Yes,4,1.4142135623730951,1.0986122886681098,0-1yr,4.0,-0.43988526114243554,-1.236636418723959,0.1973512211564216,-0.9191864010369223,-1.4845679233758118,-1.6774072065890762,-0.9191864010369223
0014-BMAQU,Male,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.65,5377.8,No,3969,7.937253933193772,4.1588830833596715,4-6yr,3969.0,-0.43988526114243554,1.2471294207247816,0.6609596679850047,1.2937050419553031,1.1324279385233524,0.9710087068372224,1.2937050419553031
6861-XWTWQ,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.25,665.45,Yes,49,2.6457513110645907,2.0794415416798357,0-1yr,49.0,2.2729973082324975,-1.033049054834718,1.1461699420851703,-0.8940716179512602,-0.9904840286148211,-0.8285791203503564,-0.8940716179512602
9018-PCIOK,Female,0,No,No,55,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,64.75,3617.1,No,3025,7.416198487095663,4.02535169073515,4-6yr,3025.0,-0.43988526114243554,0.9213896385019961,-0.00038858232960498187,0.766852703447192,0.9233843225496532,0.8554481277596437,0.766852703447192
4837-QUSFT,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),100.15,6643.5,No,4225,8.06225774829855,4.189654742026425,4-6yr,4225.0,-0.43988526114243554,1.328564366280478,1.1760801644612082,1.4365802523981808,1.1825785505468762,0.9976390791026175,1.4365802523981808
6877-TJMBR,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.8,84.8,Yes,1,1.0,0.6931471805599453,0-1yr,1.0,-0.43988526114243554,-1.2773538915018072,0.6659447050476774,-0.9208607199092997,-1.6507473607317271,-2.028304338475409,-0.9208607199092997
9953-ZMKSM,Male,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,1559.3,No,3969,7.937253933193772,4.1588830833596715,4-6yr,3969.0,-0.43988526114243554,1.2471294207247816,-1.3131150088334782,1.2937050419553031,1.1324279385233524,0.9710087068372224,1.2937050419553031
0907-HQNTS,Female,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.0,7987.6,No,4900,8.366600265340756,4.2626798770413155,4-6yr,4900.0,2.2729973082324975,1.5321517301697192,1.6031316728301894,1.813301998683112,1.3046785319086696,1.0608364046428993,1.813301998683112
7665-NKLAV,Female,0,Yes,Yes,36,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.65,1547.35,No,1296,6.0,3.6109179126442243,2-4yr,1296.0,-0.43988526114243554,0.14775765572288008,-0.8013178703990568,-0.19811307333302436,0.3552158965291771,0.4967893401578054,-0.19811307333302436
6769-DCQLI,Male,0,No,No,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.0,5426.85,Yes,2704,7.211102550927978,3.970291913552122,4-6yr,2704.0,-0.43988526114243554,0.7992372201684514,1.3372630294876329,0.5877005841028026,0.8411013401164725,0.8077983608389573,0.5877005841028026
2433-KMEAS,Male,0,No,No,22,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.45,1127.35,Yes,484,4.69041575982343,3.1354942159291497,1-2yr,484.0,-0.43988526114243554,-0.4222869631669948,-0.3426944606331465,-0.6512953814565268,-0.1701796770872507,0.08534872967840955,-0.6512953814565268
4391-LNRXK,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.95,2142.8,No,484,4.69041575982343,3.1354942159291497,1-2yr,484.0,-0.43988526114243554,-0.4222869631669948,1.0032655462885463,-0.6512953814565268,-0.1701796770872507,0.08534872967840955,-0.6512953814565268
